BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
180.315352,1,1642.26,446.32,1195.94,47.031268,7000,1609.27261,177.262274
2402.800575,1,0,0,0,481.288304,7000,3590.813278,544.904786
3241.29164,1,1119.56,0,1119.56,4755.162871,12500,1441.367488,782.318388
5868.206909,1,911.56,683,228.56,5761.320083,9000,1068.212206,1894.826566
937.434519,1,1124.88,1085.63,39.25,0,2500,993.196174,252.572491
4804.072481,1,0,0,0,1116.128466,5000,1589.654582,1456.920041
1177.125233,1,8190.9,6949.66,1241.24,0,5000,7007.797351,354.703333
4393.185874,1,0,0,0,10725.50074,8000,5943.975673,1631.426308
1695.84301,1,317.4,64.9,252.5,215.132661,1800,708.699641,1118.084153
1830.571451,1,737.67,737.67,0,1781.484344,2000,2338.783266,838.165733
167.505508,0.818182,1219,843,376,0,4500,1989.674433,161.279514
1075.401912,1,150,150,0,0,1200,224.135558,443.646049
392.992722,1,508.32,0,508.32,0,1500,168.998137,199.547052
136.743106,1,1466.05,1344.79,121.26,0,6000,1519.011448,191.955443
2619.752921,1,3563.07,2675.63,887.44,0,4500,1227.952887,688.645056
432.385707,1,2171.86,1048.28,1123.58,138.67751,1200,1980.281176,195.203093
4.392146,0.181818,47.96,0,47.96,0,3000,250.20211,87.580114
109.681353,1,2118.66,0,2118.66,0,3000,2272.075479,153.071572
632.679411,1,1363.79,800,563.79,0,6000,2432.980638,219.177144
3145.204423,1,3613.83,2752.76,861.07,0,5700,1241.075833,1015.020218
5925.82931,1,0,0,0,468.344852,6500,1402.586222,2083.396706
5227.616927,1,0,0,0,3819.594336,5200,4995.602345,5363.753233
3019.914063,1,0,0,0,397.601082,3300,626.302973,954.804381
26.485924,1,256.44,0,256.44,0,1500,235.328971,162.324595
950.717606,0.909091,0,0,0,1304.763283,1500,1441.710359,263.781591
75.012641,0.545455,480.02,480.02,0,0,1950,485.738057,86.502541
3156.418686,1,3471.99,2447.99,1024,1037.733925,4000,2482.014766,813.370825
1229.938869,1,699.96,412.47,287.49,0,2250,1333.446631,240.345071
1589.41431,1,118.79,118.79,0,2176.940929,4000,349.53025,487.369259
1106.557102,1,1342.86,1149.91,192.95,3249.314496,6500,4421.574277,265.127884
588.795215,0.636364,4116,0,4116,0,21500,8130.112361,224.763498
4627.588589,1,1774.46,1774.46,0,0,5200,864.174924,2154.424137
2766.561266,1,1469.05,1469.05,0,1585.242991,3000,591.132016,1196.391741
5363.715074,1,118.41,118.41,0,4344.905863,7000,1965.92346,1870.760877
2963.244696,0.777778,0,0,0,5713.47546,7000,6310.629888,839.474205
211.84382,0.636364,2176.55,1043.31,1133.24,0,8000,1826.642642,166.132353
903.031624,1,494.7,0,494.7,1111.69,1000,2210.461973,879.12421
793.713659,1,1307,1307,0,0,3000,1533.10785,115.667981
8281.348085,1,4231.12,3101.11,1130.01,0,10500,2856.165405,2046.341231
100.904785,1,1281.44,1202.44,79,0,12000,1271.161266,184.798996
140.741786,1,1547.68,1459.59,88.09,0,7500,1157.317558,151.597832
3947.749703,0.5,525.65,525.65,0,7714.493122,10000,918.584591,1266.340755
1981.929376,1,145.8,0,145.8,0,6000,2803.926679,467.477726
975.946428,1,1572.42,783.03,789.39,1910.395479,1700,4024.595117,559.828935
2807.729258,1,0,0,0,109.708511,3000,616.424424,985.64549
2613.123168,1,0,0,0,609.316112,3000,592.143167,1404.749726
6.576315,0.272727,74.49,0,74.49,0,4000,45.19561,42.397448
778.475416,1,353.52,158,195.52,1183.478018,1500,219.322142,278.916478
7170.30572,1,3109.28,2724.52,384.76,2560.207055,9500,2055.673322,1961.161822
1579.158781,1,4175.25,2095.35,2079.9,0,8000,1980.952607,406.75838
131.459201,1,705.84,0,705.84,0,13500,669.589,208.164096
1764.520491,0.909091,100,100,0,440.715034,3000,3815.758864,466.396201
1787.535327,1,0,0,0,5566.777503,7500,4592.708912,461.680587
2769.640442,1,738.06,738.06,0,1273.269924,4500,740.45306,701.288299
0,0,88.62,0,88.62,0,3500,58.761299,
774.709467,1,462,0,462,864.137815,6000,703.328852,229.278664
4533.066139,1,0,0,0,256.722556,8000,1588.74192,1347.262562
3044.194951,1,934.21,112,822.21,75.711826,3000,1268.702405,2050.327011
1101.085631,1,0,0,0,164.836712,1200,270.956427,345.479341
18.218714,0.272727,89,0,89,0,4000,1095.921001,173.068884
7.472301,0.181818,80,0,80,0,3000,168.885534,58.643303
1258.079397,1,1242.46,778.61,463.85,1145.724422,4500,3169.465442,299.254363
497.787017,1,114.54,114.54,0,1573.646488,1000,2060.33172,220.633128
8767.5693,1,0,0,0,4582.065405,9000,1824.244866,2259.461833
843.357393,1,45,45,0,0,2000,304.408605,312.893487
1080.667451,1,3895.67,697.85,3197.82,135.404437,6500,2571.280305,314.038049
2945.285382,1,185.98,55,130.98,0,3000,1009.97564,1102.79511
3608.548972,0.9,1664.02,1620.6,43.42,3899.963528,5000,1043.772722,1488.313908
1209.733106,1,1298.56,169.9,1128.66,0,1200,1558.812198,1543.178369
21.664126,1,271.86,30,241.86,0,4000,263.919053,144.825209
27.832009,1,366.6,0,366.6,0,5000,364.834065,82.215933
1247.384513,1,405.5,138.5,267,0,6500,1131.607754,291.293418
1052.127315,1,354.48,0,354.48,0,1000,571.417096,1618.201652
110.400892,1,486.72,0,486.72,0,1000,278.441988,207.232063
3232.346639,1,0,0,0,172.063782,3500,664.715954,1567.921939
498.355964,1,2434.7,931.7,1503,0,4500,4242.383449,245.295678
2774.249582,1,21802.6,21802.6,0,1771.824164,13000,22350.29247,562.887574
2332.392373,1,306.36,0,306.36,0,7000,670.376849,627.343242
3630.771485,1,0,0,0,10519.48252,9000,5171.793236,929.686078
4676.575915,1,453.64,0,453.64,1984.010422,8000,1274.301021,2539.523493
39.477741,0.545455,325.66,325.66,0,0,1000,288.039256,107.908566
8.04034,0.181818,176.85,176.85,0,0,6000,266.209837,169.928063
83.004246,1,726.89,482.51,244.38,0,3000,666.292539,179.204296
197.02206,1,3824.78,1722.51,2102.27,0,3000,3458.142743,133.505122
223.818492,1,1702.42,725,977.42,0,7300,1913.220366,208.079912
2270.429964,1,8257.26,6367.49,1889.77,4134.316549,13000,12080.20143,595.825281
341.379209,1,426.92,426.92,0,36.144056,3000,595.682302,176.911112
103.393689,1,0,0,0,1820.800715,3000,0,
1050.527038,0.818182,8880.59,2269.45,6611.14,0,8500,7713.262155,266.749027
1033.394656,1,262.44,0,262.44,888.915071,2000,569.731828,541.208044
0,0,2600,2600,0,0,6000,2437.260081,49.283603
5805.32079,1,1724.75,1638.97,85.78,1878.058967,7500,1351.901655,1419.470367
167.35668,1,288,288,0,189.705758,6000,292.213876,168.244932
5942.683036,1,976.45,897.45,79,1963.562252,9000,1659.876332,1411.613705
5559.733773,1,930,0,930,3639.817554,7500,2519.858893,2376.25517
2650.518784,1,503,128,375,0,3000,1229.096798,1327.177817
0.126562,0.2,0,0,0,47.222001,1200,119.790593,7.127887
1.343207,0.181818,19.08,0,19.08,0,7000,170.180973,161.234787
1229.397644,1,11414.48,6754.38,4660.1,0,9000,9686.614183,263.250811
1163.790341,1,517,517,0,0,1200,541.21958,709.92275
2000.797758,1,1037.5,0,1037.5,0,7500,1864.665644,450.605909
8809.504736,1,25378.36,20646.07,4732.29,0,14500,25825.32482,2921.628286
82.803156,1,756.68,597.35,159.33,0,4000,699.109729,177.91561
343.674421,0.454545,452.07,452.07,0,522.525877,1700,51.461732,66.852048
171.616134,1,4996.17,4726.17,270,0,4500,4736.750346,86.731068
417.841508,1,311.86,0,311.86,0,3000,802.93759,223.716043
97.917955,1,824.31,0,824.31,0,7500,702.365795,163.523497
6.08697,0.181818,333.24,0,333.24,0,1500,224.061597,28.414675
1.600479,0.181818,513.24,0,513.24,0,2500,363.735397,
70.457831,0.818182,1146.59,650.78,495.81,0,4500,904.796957,82.491959
1160.206649,0.9,1600,1400,200,0,2000,876.757279,474.632979
4060.966003,1,823.1,407,416.1,0,11500,3347.328701,1220.529171
2714.595164,1,666.1,75,591.1,296.922557,8500,2055.474721,661.183131
1212.812748,1,397.44,0,397.44,0,2000,1738.449943,283.392145
48.822128,1,537.51,0,537.51,0,1000,478.875501,177.734472
694.202818,0.818182,0,0,0,1087.082047,1200,1721.925721,239.868958
3478.592472,0.9,0,0,0,3757.973335,4000,611.537657,1167.341625
1191.662907,1,979.92,849.92,130,0,4350,278.328435,470.064242
1552.772103,1,34.74,34.74,0,185.374726,3000,3125.652785,405.748783
705.232653,1,1902.4,1669.8,232.6,0,900,1941.959847,618.228223
3391.70218,1,38902.71,33803.84,5098.87,0,18000,35843.62593,716.027656
1013.728552,1,3209.62,2797.99,411.63,953.600788,6000,4176.325274,327.352843
22.728166,0.818182,262.5,0,262.5,0,3500,301.677275,164.479393
799.518482,1,339.96,0,339.96,830.316783,1000,361.021723,415.996627
5344.347568,1,270.02,270.02,0,139.701781,6000,1467.932074,2425.197792
350.378913,0.636364,3263.48,3263.48,0,0,7500,4547.760665,142.221091
2763.049499,1,1921.85,1715.55,206.3,0,3050,1614.5512,2228.715586
4.383989,0.545455,96.5,0,96.5,0,4500,217.143643,66.781434
4954.880195,1,281.31,0,281.31,3056.622746,5500,1442.246195,1642.343531
1670.146578,0.727273,3420.97,3420.97,0,0,2700,1164.552612,1283.600242
1728.275923,1,628.56,0,628.56,0,6000,1217.960916,440.321862
1034.555485,1,5787.66,5093,694.66,0,2700,5651.220766,263.619684
502.653982,1,4748.5,1845.75,2902.75,0,12000,4517.823754,205.244926
1216.570617,1,5140.49,4882.68,257.81,0,4500,5671.221416,366.088817
7611.152584,1,3707.79,3707.79,0,0,12000,4610.460803,4441.612219
25.414572,1,262.92,262.92,0,0,13000,280.367131,170.017741
135.037323,1,270,0,270,0,3300,1760.310579,1471.250082
41.762859,0.090909,0,0,0,1125.868686,12000,0,
1563.747179,1,801.46,601.46,200,1029.987801,4000,2282.161389,532.846119
1044.273707,1,1463.84,255,1208.84,262.147162,6700,2624.741492,373.793958
8159.168439,1,2453.07,1845.55,607.52,3278.461198,15000,1698.958527,2137.893656
2403.75955,1,367.16,367.16,0,0,2600,687.263236,632.040291
2876.009336,1,152.61,152.61,0,3719.650168,4000,248.342971,584.926336
1237.673602,0.727273,0,0,0,1962.749428,2000,589.980487,514.792875
283.30016,1,461.36,0,461.36,0,9000,526.087388,177.721392
7339.943073,0.875,0,0,0,9123.485636,9000,1314.192386,2062.636412
1226.122189,1,295.34,295.34,0,0,1200,439.233552,1282.187993
3515.039029,1,2924.08,1385.29,1538.79,7867.732492,4000,10693.27843,1886.056721
30.525356,0.454545,384.95,384.95,0,0,14500,498.165923,86.348345
1283.280303,0.777778,0,0,0,5790.59647,3000,4073.172497,270.257736
49.416158,0.727273,590,350,240,0,6000,836.812414,127.768461
1621.035373,1,23.21,0,23.21,0,2000,500.515114,475.627205
1624.651156,0.636364,0,0,0,2684.507978,6000,894.813551,905.546225
5269.72399,1,682.57,669.47,13.1,0,7000,1771.172074,1336.751401
314.507915,0.727273,3492.21,3195.21,297,0,8500,4089.583027,152.410485
2150.212841,1,4096.08,3238.27,857.81,0,8500,587.669772,503.201988
891.620777,1,0,0,0,159.673475,2000,593.110495,269.482212
3454.094319,1,31299.35,19064.3,12235.05,0,7500,22542.58705,1193.03103
86.905609,1,1106.4,0,1106.4,440.972634,2500,1538.001397,186.726083
1647.932117,1,0,0,0,93.690441,1800,390.2023,717.310059
188.424847,1,1576.35,1063.85,512.5,0,6500,1271.233538,176.001997
1250.885289,1,892.19,363.85,528.34,0,1800,461.638318,296.027848
5148.625027,1,0,0,0,4042.791779,6500,1274.60362,1086.861867
3272.586986,1,1146.57,991.58,154.99,0,12000,1132.705302,762.149727
1698.369764,0.818182,0,0,0,2253.381516,4500,5512.828223,696.916536
246.864346,1,2995.55,2301.11,694.44,0,6000,2734.138816,181.027921
2004.914139,1,3628.29,1937.35,1690.94,0,11500,1718.220924,551.63308
10.703306,0.090909,0,0,0,575.193978,1000,0,
1410.753575,1,588.85,399.85,189,1668.104809,4000,409.037304,379.58191
2388.030134,1,3832.98,2004.03,1828.95,1441.065248,11000,5990.39237,600.897569
96.109401,1,938.2,938.2,0,148.986635,8000,3722.654209,182.443604
8953.743398,1,254.85,83.97,170.88,0,12000,2105.588422,3520.422846
3414.977831,1,2219.55,1695.03,524.52,950.424076,5000,732.08134,893.816089
1039.88038,0.818182,93.24,0,93.24,5465.141893,5000,5293.609266,290.479763
92.898327,1,546,46,500,0,6000,787.50992,173.630065
2885.068871,1,0,0,0,255.676579,3000,712.676699,618.776921
7919.563494,1,85.54,0,85.54,9945.280243,10000,1594.977158,1712.713459
4707.131609,0.636364,7066.08,4534.03,2532.05,5192.290154,10000,5352.856606,6887.163504
1915.245632,1,39,39,0,92.668977,1950,542.919146,814.880073
392.667425,1,4015.23,4015.23,0,0,7500,3189.923177,176.9102
104.57287,1,937.56,630,307.56,0,6000,870.874657,179.369855
2257.542109,1,0,0,0,1082.684755,3000,464.716284,659.553866
75.070011,0.9,898.45,0,898.45,0,4000,743.358844,146.723712
7533.854422,1,5253.06,3096.1,2156.96,0,20500,1790.394949,1727.487481
628.384411,1,887.3,840,47.3,279.557918,2000,177.708307,181.271709
165.808096,0.714286,981.19,823.39,157.8,0,9000,672.446893,105.350665
5329.544052,1,1651.64,1088.79,562.85,0,5500,1587.462442,2098.664454
1171.429087,0.909091,1845.42,1845.42,0,0,3000,3073.603769,855.360889
99.912238,1,730.2,165,565.2,0,1000,463.326909,101.919615
114.295749,1,109.8,0,109.8,0,1000,115.418223,165.03489
287.099648,0.818182,2693.64,640.5,2053.14,0,9000,2258.647459,190.21182
5867.560972,1,609,109.06,499.94,3397.577504,7000,1498.619792,1736.821544
7499.30365,1,350.57,350.57,0,948.293789,7500,1326.434054,19060.53475
23.331936,0.454545,1194.96,0,1194.96,0,1600,1381.551722,28.452913
262.723622,0.818182,2365.07,2125.07,240,0,9000,3095.831769,177.879065
204.584048,0.818182,0,0,0,628.366944,1600,1933.810453,152.106855
4977.237859,1,61.99,61.99,0,7448.32932,6500,6850.235626,1587.042735
433.677841,1,1391.89,1088.83,303.06,0,7000,2312.220888,178.06847
1220.493289,0.363636,0,0,0,5607.394437,6000,566.644234,1112.634979
3740.907731,1,0,0,0,116.632141,4000,128.371777,27146.02678
1669.01626,1,892.3,517.3,375,295.812224,1800,1065.80426,1027.885496
117.617134,1,1081.23,100,981.23,0,2100,1024.806886,173.322076
3802.910134,1,0,0,0,1448.031295,4000,915.900602,1718.363679
43.354029,1,617.34,0,617.34,0,1200,564.845244,160.071637
4530.639094,1,0,0,0,3162.719581,8000,995.539176,1032.384353
3529.587012,1,0,0,0,3969.324981,9000,3603.147293,1207.117316
5052.910787,1,1062.63,343.15,719.48,2687.982848,6000,917.236699,1573.961394
51.923357,0.3,835.31,250,585.31,0,7000,832.140348,70.583398
144.012882,0.636364,675.53,675.53,0,0,4000,1945.250404,271.90089
293.803208,1,380.59,332.52,48.07,118.972449,10000,1172.022584,194.55397
11.188595,0.454545,159.84,0,159.84,0,1000,110.860738,57.545594
516.814969,1,276.52,141.96,134.56,584.976769,1500,927.381808,190.875362
1134.122053,1,288.39,0,288.39,0,1400,2155.314664,12256.99852
11670.17985,1,4872.6,0,4872.6,0,11500,5031.032515,9627.891511
1569.88775,1,741.66,309.66,432,2710.997094,4000,3306.369832,503.399492
4532.433434,1,1433.26,1433.26,0,364.852384,7000,3039.325393,2172.302786
5505.828486,1,0,0,0,193.187682,6000,1355.058674,2345.198755
2843.394382,1,0,0,0,3133.305504,6000,680.388185,1076.334465
2391.214539,1,4186.49,3313,873.49,0,4000,2710.98198,561.918093
2270.950105,1,1403.42,77,1326.42,0,8500,830.130725,582.489074
5193.415429,1,3584.8,2204.52,1380.28,0,15500,1734.349114,1322.868997
2431.193194,1,0,0,0,195.932353,4000,976.859575,685.995885
1232.292951,1,0,0,0,5184.090716,4500,6050.865303,348.943877
279.253475,1,3243.86,3002.52,241.34,0,8500,3105.312146,192.561842
2369.91046,1,916.22,716.4,199.82,0,6500,795.94344,752.616787
1917.441126,0.909091,12617.19,76.19,12541,0,15000,13733.55783,336.823302
7445.228843,1,1023.29,0,1023.29,16323.64243,11500,11320.00746,2739.343539
193.565763,1,1821.52,0,1821.52,0,3000,1543.210017,183.380543
3013.590493,1,0,0,0,341.360876,3000,750.160714,1329.881951
92.406069,0.727273,0,0,0,683.253783,3500,1044.949836,41.026459
2472.874609,1,2052.74,730.94,1321.8,3251.021027,6500,9076.561132,635.401109
154.439292,1,1047.94,440,607.94,0,6000,1032.089965,173.484575
269.911748,1,1348.44,1259.44,89,298.491305,500,1258.023851,250.283276
146.04887,0.909091,3256.15,3256.15,0,0,6500,3498.681846,74.878694
2779.833422,1,0,0,0,1492.253356,3000,1708.484919,1285.667565
161.792222,1,2883.58,1933.56,950.02,0,2000,3051.442623,185.380301
5239.120768,1,1823.23,1823.23,0,0,5750,2107.740768,2658.139243
2288.014844,1,1753.46,1753.46,0,0,2500,989.999739,1121.296235
1526.707241,1,484.47,0,484.47,402.906235,1500,1086.417545,1818.148035
52.598283,1,517.83,0,517.83,0,6500,600.096058,163.367227
981.886157,1,0,0,0,473.430801,3500,768.398403,239.523143
14.891634,0.222222,0,0,0,116.193463,3000,0,
5.270593,0.181818,69.57,69.57,0,0,4000,411.825987,83.449559
314.675322,1,1310.9,838.76,472.14,0,10000,1425.2566,203.356235
467.244925,1,4001.7,1769.36,2232.34,0,16000,2259.241805,183.138427
304.945628,1,2788.81,2788.81,0,266.383091,4000,2803.353036,130.626533
1271.429631,1,0,0,0,678.525863,1500,526.910053,416.325411
97.389327,1,60,60,0,0,12500,453.421982,204.88001
1597.521193,1,211.07,0,211.07,994.167915,5000,3187.854069,665.357143
10.118033,0.1,0,0,0,197.521871,1500,648.301187,148.644436
103.629108,1,1106.62,866.22,240.4,0,6000,1343.893653,159.496615
993.027484,1,0,0,0,1586.612256,1200,2185.377456,444.684235
4226.501257,1,4900,4900,0,980.879554,10500,615.450902,1637.629006
1118.086877,1,128.8,0,128.8,0,1200,277.766526,436.577474
555.131027,1,1586.45,1111.6,474.85,0,5500,3219.285764,244.624549
1133.572488,1,4063.49,2807,1256.49,391.73075,1600,4936.506976,284.024015
3646.04461,1,0,0,0,949.437186,8000,975.508088,897.29515
3790.914663,1,2655.68,1607.63,1048.05,6263.883768,8300,6173.165264,1192.462873
340.082231,1,3177.21,430,2747.21,0,7500,2658.629277,141.256176
11.249863,0.636364,137.84,137.84,0,0,10000,234.444295,101.418698
108.548004,1,1099.19,885.97,213.22,0,4000,1181.316469,174.477061
601.68828,0.8,1358.2,468.33,889.87,0,1500,310.912113,157.872552
2529.016337,1,1040.74,0,1040.74,0,2500,1746.018537,2996.008935
306.90901,1,2768.93,1281.14,1487.79,0,10500,2605.175646,174.261548
14.203161,0.454545,117,0,117,0,7950,346.311752,164.071552
3387.93956,1,391.14,0,391.14,987.378841,7000,889.86432,1566.969659
26.247988,0.090909,0,0,0,2861.967408,3000,0,
3961.649658,1,2280,0,2280,0,4500,2216.561982,2469.589072
121.388989,0.545455,783.83,683.93,99.9,315.342982,7000,1778.900698,177.969765
354.527499,1,3751.42,1201.42,2550,0,9000,4001.942901,167.998751
912.36003,1,10709.17,9689.36,1019.81,0,15000,11381.63396,299.249818
5337.987139,1,2545.37,0,2545.37,994.391034,13500,1663.976007,1229.779536
4210.323012,1,1210.31,139.02,1071.29,1817.321515,7500,8138.429479,1070.026829
890.275144,0.545455,435.14,435.14,0,0,1800,3334.754054,1102.402301
1740.169093,1,276.72,0,276.72,0,1800,667.764492,601.656779
5383.084424,1,9736.61,3684.52,6052.09,2965.656802,9000,15824.73587,3364.021248
4603.402061,1,0,0,0,7665.092756,14000,9874.465723,1168.006176
18.150347,0.454545,119.8,0,119.8,0,4500,297.276499,143.808363
2833.613641,1,1387.52,526.12,861.4,1442.587409,3000,1564.459934,2019.019279
1547.714145,1,2476.31,804.4,1671.91,0,3500,4061.48987,333.50034
144.346693,1,1976.32,859.79,1116.53,0,4500,1828.116915,166.497851
1377.812538,1,14300.98,10394.67,3906.31,0,18000,13535.67697,352.090849
926.341558,0.909091,45.65,45.65,0,0,1000,1293.650192,9957.74274
10822.05811,1,4850.35,2847.8,2002.55,0,15500,2740.09442,2621.071099
1238.932482,1,280.09,69,211.09,0,1500,1575.457164,6422.472544
5681.962807,1,523.19,340.19,183,1116.370312,11500,2167.822526,1433.734576
1269.019947,0.818182,445.46,0,445.46,0,2600,2875.999728,489.750966
1592.48626,1,1449.48,460,989.48,0,10500,1695.90191,419.784527
9502.256762,1,2776.09,1424.05,1352.04,0,10500,4177.324826,4264.641552
57.416262,1,685,0,685,0,1200,559.813964,198.618741
2303.956234,0.888889,0,0,0,5585.815801,6000,331.450159,443.57704
2286.9003,0.909091,4536.48,3275,1261.48,0,4000,5981.014712,1542.926815
1058.369265,1,0,0,0,1353.576787,1500,1381.061656,266.359712
4803.122987,1,0,0,0,1692.520703,8500,1089.772516,1564.04788
6836.552992,1,0,0,0,11405.73425,10000,6834.695342,2716.326216
3.122949,0.545455,0,0,0,317.505521,2500,559.499889,56.150133
1053.639683,1,1027.01,1002.8,24.21,314.032321,2200,1181.14154,225.348166
11734.26656,1,1528.12,0,1528.12,5187.258558,15500,3624.231423,4804.430447
80.55139,0.909091,2132.7,914,1218.7,0,10000,1731.530778,129.508802
1308.786637,1,0,0,0,99.670323,1500,528.262752,344.758313
6224.464489,1,4439.11,3884.1,555.01,0,6500,2546.344149,4299.471274
874.203747,1,232.8,232.8,0,331.57572,3000,1473.641228,328.114324
1329.443468,1,0,0,0,1024.351429,1800,684.599962,311.075432
4372.395867,1,569.91,569.91,0,520.844673,4500,1345.099869,3937.465141
4473.439581,1,656.2,656.2,0,117.482021,4500,1481.910221,1496.978704
1127.607606,1,0,0,0,271.093275,8500,662.387331,260.277533
1194.651852,1,322.29,0,322.29,0,1200,482.355548,946.189043
291.991838,1,2971.56,1671.6,1299.96,0,13500,2238.594868,171.648662
2929.747983,1,376.04,222,154.04,0,3000,1037.958748,1405.916655
16.005542,0.272727,151.33,151.33,0,0,5000,450.83685,132.752406
6937.806466,1,339.75,0,339.75,0,10500,2163.154746,3228.084937
7888.028118,1,0,0,0,1282.985376,12000,1685.554741,2145.585863
1020.292184,1,1788.1,921.1,867,0,1500,492.184722,745.734369
4751.924842,1,1394.93,576.13,818.8,0,5000,2635.439016,4247.46441
2270.955171,1,25.26,25.26,0,452.803657,3100,503.196519,815.400611
